M,K,N,It1,Status
512,512,512,1418.15,PASS
512,512,1024,2394.45,PASS
512,512,2560,4848.4,PASS
512,512,4096,6530.8,PASS
512,1024,512,2422.45,PASS
512,1024,1024,3933.1,PASS
512,1024,2560,3898.85,PASS
512,1024,4096,5948.25,PASS
512,2560,512,4851.60,FAIL
512,2560,1024,4300.3,PASS
512,2560,2560,9474.7,PASS
512,2560,4096,14869,FAIL
512,4096,512,6451.05,FAIL
512,4096,1024,6280,FAIL
512,4096,2560,14657,FAIL
512,4096,4096,25654,FAIL
1024,512,512,2418.65,PASS
1024,512,1024,3634.25,PASS
1024,512,2560,4221.9,PASS
1024,512,4096,6216.75,PASS
1024,1024,512,3515.8,PASS
1024,1024,1024,6582.2,PASS
1024,1024,2560,7385.75,PASS
1024,1024,4096,11740,PASS
1024,2560,512,4268.5,PASS
1024,2560,1024,8147.65,PASS
1024,2560,2560,18127.2,PASS
1024,2560,4096,28696.9,PASS
1024,4096,512,6824,FAIL
1024,4096,1024,13061,FAIL
1024,4096,2560,28647,FAIL
1024,4096,4096,47695,FAIL
2560,512,512,4668.2,PASS
2560,512,1024,3941.15,PASS
2560,512,2560,9439.75,PASS
2560,512,4096,14546.2,PASS
2560,1024,512,3924.05,PASS
2560,1024,1024,7525.95,PASS
2560,1024,2560,17963.8,PASS
2560,1024,4096,28138.6,PASS
2560,2560,512,9587.85,PASS
2560,2560,1024,18343.7,PASS
2560,2560,2560,45574.8,PASS
2560,2560,4096,69864.5,PASS
2560,4096,512,14934,FAIL
2560,4096,1024,28983,FAIL
2560,4096,2560,72067,FAIL
2560,4096,4096,112586,FAIL
4096,512,512,6606.35,PASS
4096,512,1024,5942.5,PASS
4096,512,2560,14620.3,PASS
4096,512,4096,23346.9,PASS
4096,1024,512,6344.65,PASS
4096,1024,1024,11995.7,PASS
4096,1024,2560,28534.2,PASS
4096,1024,4096,45928.6,PASS
4096,2560,512,14702,FAIL
4096,2560,1024,28682.1,PASS
4096,2560,2560,69406.5,PASS
4096,2560,4096,112630,PASS
4096,4096,512,25514,FAIL
4096,4096,1024,47465,FAIL
4096,4096,2560,112623,FAIL
4096,4096,4096,177450,FAIL
