M,K,N,It1,Status
256,256,256,439.7,PASS
256,256,1280,921.8,PASS
256,256,2304,1380.6,PASS
256,256,3328,1563.95,PASS
256,256,4352,1970.95,PASS
256,1280,256,,FAIL
256,1280,1280,2426,PASS
256,1280,2304,4575.95,PASS
256,1280,3328,1946.4,PASS
256,1280,4352,2527.1,PASS
256,2304,256,1388.9,PASS
256,2304,1280,4377.30,FAIL
256,2304,2304,2811.15,PASS
256,2304,3328,3485.55,PASS
256,2304,4352,4559.35,PASS
256,3328,256,1598.80,FAIL
256,3328,1280,2196,FAIL
256,3328,2304,3841,FAIL
256,3328,3328,4812,FAIL
256,3328,4352,5942,FAIL
256,4352,256,1995.80,FAIL
256,4352,1280,2923,FAIL
256,4352,2304,4684,FAIL
256,4352,3328,6096,FAIL
256,4352,4352,9792,FAIL
1280,256,256,1040.3,PASS
1280,256,1280,2499.6,PASS
1280,256,2304,4400,PASS
1280,256,3328,2495.1,PASS
1280,256,4352,2663.7,PASS
1280,1280,256,2504,PASS
1280,1280,1280,4002.6,PASS
1280,1280,2304,5959.7,PASS
1280,1280,3328,8142.45,PASS
1280,1280,4352,10158.6,PASS
1280,2304,256,4365.95,PASS
1280,2304,1280,6382.3,PASS
1280,2304,2304,9794.8,PASS
1280,2304,3328,13872.5,PASS
1280,2304,4352,17932.5,PASS
1280,3328,256,1931,FAIL
1280,3328,1280,8981,FAIL
1280,3328,2304,13951,FAIL
1280,3328,3328,19750,FAIL
1280,3328,4352,25785,FAIL
1280,4352,256,2698,FAIL
1280,4352,1280,11290,FAIL
1280,4352,2304,18277,FAIL
1280,4352,3328,25969,FAIL
1280,4352,4352,35445,FAIL
2304,256,256,1457.45,PASS
2304,256,1280,4397.05,PASS
2304,256,2304,2458.1,PASS
2304,256,3328,3217.8,PASS
2304,256,4352,3823.2,PASS
2304,1280,256,4410.15,PASS
2304,1280,1280,5459.4,PASS
2304,1280,2304,9911.15,PASS
2304,1280,3328,13609,PASS
2304,1280,4352,17852.7,PASS
2304,2304,256,2491.8,PASS
2304,2304,1280,9698.55,PASS
2304,2304,2304,18110.6,PASS
2304,2304,3328,24381.4,PASS
2304,2304,4352,31668.4,PASS
2304,3328,256,3792,FAIL
2304,3328,1280,13889,FAIL
2304,3328,2304,25910,FAIL
2304,3328,3328,34906,FAIL
2304,3328,4352,45265,FAIL
2304,4352,256,4808,FAIL
2304,4352,1280,18192,FAIL
2304,4352,2304,34137,FAIL
2304,4352,3328,45201,FAIL
2304,4352,4352,60604,FAIL
3328,256,256,1616.85,PASS
3328,256,1280,2568.85,PASS
3328,256,2304,3486.6,PASS
3328,256,3328,4547.85,PASS
3328,256,4352,5757.95,PASS
3328,1280,256,1908.75,PASS
3328,1280,1280,8065.8,PASS
3328,1280,2304,13774.8,PASS
3328,1280,3328,19816.8,PASS
3328,1280,4352,25576.1,PASS
3328,2304,256,3927.7,PASS
3328,2304,1280,13896,PASS
3328,2304,2304,24398.1,PASS
3328,2304,3328,34841.4,PASS
3328,2304,4352,44922.1,PASS
3328,3328,256,4755,FAIL
3328,3328,1280,19949,FAIL
3328,3328,2304,35001,FAIL
3328,3328,3328,51879,FAIL
3328,3328,4352,64506,FAIL
3328,4352,256,5992,FAIL
3328,4352,1280,25782,FAIL
3328,4352,2304,45154,FAIL
3328,4352,3328,66289,FAIL
3328,4352,4352,85514,FAIL
4352,256,256,1869.55,PASS
4352,256,1280,2518.55,PASS
4352,256,2304,3875.55,PASS
4352,256,3328,5390.4,PASS
4352,256,4352,7129.65,PASS
4352,1280,256,2388.4,PASS
4352,1280,1280,10153.7,PASS
4352,1280,2304,17947.1,PASS
4352,1280,3328,25332.4,PASS
4352,1280,4352,33879.4,PASS
4352,2304,256,4649.1,PASS
4352,2304,1280,18119.2,PASS
4352,2304,2304,31359.9,PASS
4352,2304,3328,44949.5,PASS
4352,2304,4352,60579.9,PASS
4352,3328,256,6171,FAIL
4352,3328,1280,25993,FAIL
4352,3328,2304,45125,FAIL
4352,3328,3328,64282,FAIL
4352,3328,4352,85613,FAIL
4352,4352,256,9800,FAIL
4352,4352,1280,35433,FAIL
4352,4352,2304,60552,FAIL
4352,4352,3328,86117,FAIL
4352,4352,4352,110649,FAIL
