M,K,N,It1,Status
512,512,512,1443.6,PASS
512,512,1024,2542,PASS
512,512,2560,5258.4,PASS
512,512,4096,7727.9,PASS
512,1024,512,2679.3,PASS
512,1024,1024,4434.45,PASS
512,1024,2560,6989.7,PASS
512,1024,4096,10816.8,PASS
512,2560,512,5538.95,PASS
512,2560,1024,7351.7,PASS
512,2560,2560,17067.6,PASS
512,2560,4096,27072.4,PASS
512,4096,512,7847.95,PASS
512,4096,1024,11187.8,PASS
512,4096,2560,26927.8,PASS
512,4096,4096,43937.5,PASS
1024,512,512,2421.55,PASS
1024,512,1024,4180.9,PASS
1024,512,2560,6911.9,PASS
1024,512,4096,10784.5,PASS
1024,1024,512,4270.85,PASS
1024,1024,1024,7852.2,PASS
1024,1024,2560,13670.6,PASS
1024,1024,4096,21647.4,PASS
1024,2560,512,6944.9,PASS
1024,2560,1024,14230,PASS
1024,2560,2560,33516,PASS
1024,2560,4096,52831.1,PASS
1024,4096,512,11263.5,PASS
1024,4096,1024,22305,PASS
1024,4096,2560,52646.1,PASS
1024,4096,4096,85022.1,PASS
2560,512,512,5312.25,PASS
2560,512,1024,7271.45,PASS
2560,512,2560,17329.9,PASS
2560,512,4096,26726.8,PASS
2560,1024,512,6993.3,PASS
2560,1024,1024,13466.2,PASS
2560,1024,2560,33109.1,PASS
2560,1024,4096,52473.9,PASS
2560,2560,512,17041.2,PASS
2560,2560,1024,33454.4,PASS
2560,2560,2560,82345.4,PASS
2560,2560,4096,129444,PASS
2560,4096,512,26947.4,PASS
2560,4096,1024,52652.1,PASS
2560,4096,2560,131128,PASS
2560,4096,4096,207863,PASS
4096,512,512,7756.3,PASS
4096,512,1024,10840.3,PASS
4096,512,2560,26712.8,PASS
4096,512,4096,42417.6,PASS
4096,1024,512,10776.9,PASS
4096,1024,1024,21289.4,PASS
4096,1024,2560,52529.4,PASS
4096,1024,4096,84195,PASS
4096,2560,512,26927.9,PASS
4096,2560,1024,52709.9,PASS
4096,2560,2560,129559,PASS
4096,2560,4096,207962,PASS
4096,4096,512,43787.9,PASS
4096,4096,1024,84894,PASS
4096,4096,2560,207861,PASS
4096,4096,4096,330665,PASS
